Accession,Clade,genome_count,total_genomes,freq
VFG022919(gb|YP_001701702),1,1003,8740,0.11475972540045766
VFG022919(gb|YP_001701702),2,606,2839,0.21345544205706235
VFG022934(gb|WP_020726450),1,1,8740,1.1441647597254005e-4
VFG022941(gb|WP_013827874),1,8128,8740,0.9299771167048055
VFG022941(gb|WP_013827874),2,2543,2839,0.8957379358929201
VFG023254(gb|WP_013826991),1,85,8740,0.009725400457665904
VFG023254(gb|WP_013826991),2,1,2839,3.522367030644593e-4
VFG023837(gb|WP_011894256),1,2,8740,2.288329519450801e-4
VFG023843(gb|WP_013471682),1,1,8740,1.1441647597254005e-4
VFG024002(gb|WP_008255566),1,4,8740,4.576659038901602e-4
VFG024003(gb|WP_008255566),1,4,8740,4.576659038901602e-4
VFG024004(gb|WP_014382296),1,4,8740,4.576659038901602e-4
VFG024006(gb|WP_014379795),1,2,8740,2.288329519450801e-4
VFG024169(gb|WP_099961986),1,8003,8740,0.9156750572082379
VFG024169(gb|WP_099961986),2,2527,2839,0.8901021486438887
VFG024170(gb|WP_014381773),1,105,8740,0.012013729977116704
VFG024170(gb|WP_014381773),2,1,2839,3.522367030644593e-4
VFG024171(gb|WP_014710887),1,105,8740,0.012013729977116704
VFG024171(gb|WP_014710887),2,1,2839,3.522367030644593e-4
VFG024439(gb|WP_170320649),1,22,8740,0.002517162471395881
VFG024439(gb|WP_170320649),2,4,2839,0.0014089468122578373
VFG024441(gb|WP_170320649),1,22,8740,0.002517162471395881
VFG024441(gb|WP_170320649),2,4,2839,0.0014089468122578373
VFG025785(gb|WP_006477362),2,1,2839,3.522367030644593e-4
VFG025788(gb|WP_006477362),2,1,2839,3.522367030644593e-4
VFG025863(gb|WP_011546711),1,53,8740,0.006064073226544622
VFG025863(gb|WP_011546711),2,203,2839,0.07150405072208524
VFG025865(gb|WP_006493442),1,55,8740,0.006292906178489702
VFG025865(gb|WP_006493442),2,203,2839,0.07150405072208524
VFG025866(gb|WP_012327704),1,53,8740,0.006064073226544622
VFG025866(gb|WP_012327704),2,203,2839,0.07150405072208524
VFG025876(gb|WP_011546712),1,250,8740,0.028604118993135013
VFG025876(gb|WP_011546712),2,347,2839,0.12222613596336739
VFG025878(gb|WP_012492267),1,250,8740,0.028604118993135013
VFG025878(gb|WP_012492267),2,347,2839,0.12222613596336739
VFG025879(gb|WP_012327703),1,250,8740,0.028604118993135013
VFG025879(gb|WP_012327703),2,347,2839,0.12222613596336739
VFG025902(gb|WP_011546713),1,7937,8740,0.9081235697940503
VFG025902(gb|WP_011546713),2,2581,2839,0.9091229306093696
VFG025905(gb|WP_012327701),1,7939,8740,0.9083524027459954
VFG025905(gb|WP_012327701),2,2581,2839,0.9091229306093696
VFG026573(gb|WP_020822197),1,3,8740,3.4324942791762013e-4
VFG027131(gb|WP_015309447),1,1,8740,1.1441647597254005e-4
VFG027154(gb|WP_020821555),1,105,8740,0.012013729977116704
VFG027154(gb|WP_020821555),2,1,2839,3.522367030644593e-4
VFG027157(gb|WP_005092754),1,1003,8740,0.11475972540045766
VFG027157(gb|WP_005092754),2,606,2839,0.21345544205706235
VFG027210(gb|WP_020726450),1,1,8740,1.1441647597254005e-4
VFG028200(gb|WP_015303218),1,10,8740,0.0011441647597254005
VFG028520(gb|YP_007963809),1,1,8740,1.1441647597254005e-4
VFG029266(gb|YP_007962812),1,3,8740,3.4324942791762013e-4
VFG029687,1,1400,8740,0.16018306636155608
VFG029687,2,456,2839,0.16061993659739346
VFG029696(gb|WP_014942395),1,2296,8740,0.26270022883295197
VFG029696(gb|WP_014942395),2,883,2839,0.3110250088059176
VFG029697(gb|WP_014711950),1,1515,8740,0.17334096109839817
VFG029697(gb|WP_014711950),2,455,2839,0.16026769989432899
VFG029698(gb|WP_014382789),1,2051,8740,0.23466819221967963
VFG029698(gb|WP_014382789),2,882,2839,0.3106727721028531
VFG029699(gb|WP_014385156),1,2296,8740,0.26270022883295197
VFG029699(gb|WP_014385156),2,883,2839,0.3110250088059176
VFG029700(gb|WP_014380392),1,2296,8740,0.26270022883295197
VFG029700(gb|WP_014380392),2,883,2839,0.3110250088059176
VFG029750(gb|WP_011857547),2,5,2839,0.0017611835153222965
VFG029751(gb|WP_011562667),2,5,2839,0.0017611835153222965
VFG029827(gb|WP_011777591),1,1,8740,1.1441647597254005e-4
VFG030408(gb|WP_015355418),2,9,2839,0.0031701303275801338
VFG030675(gb|WP_003875535),1,8,8740,9.153318077803204e-4
VFG030676(gb|WP_011724098),1,724,8740,0.082837528604119
VFG030676(gb|WP_011724098),2,5,2839,0.0017611835153222965
VFG030678(gb|WP_011894706),1,1,8740,1.1441647597254005e-4
VFG030694(gb|WP_013471930),1,1,8740,1.1441647597254005e-4
VFG031348(gb|NP_217787),1,130,8740,0.014874141876430207
VFG031348(gb|NP_217787),2,150,2839,0.0528355054596689
VFG031371(gb|WP_015288494),1,130,8740,0.014874141876430207
VFG031371(gb|WP_015288494),2,150,2839,0.0528355054596689
VFG031372(gb|WP_015303793),1,130,8740,0.014874141876430207
VFG031372(gb|WP_015303793),2,150,2839,0.0528355054596689
VFG031373(gb|WP_015291324),1,329,8740,0.03764302059496567
VFG031373(gb|WP_015291324),2,610,2839,0.2148643888693202
VFG031374(gb|WP_015294300),1,329,8740,0.03764302059496567
VFG031374(gb|WP_015294300),2,610,2839,0.2148643888693202
VFG031387(gb|WP_015695583),1,130,8740,0.014874141876430207
VFG031387(gb|WP_015695583),2,150,2839,0.0528355054596689
VFG033146(gb|WP_001521270),1,2,8740,2.288329519450801e-4
VFG033146(gb|WP_001521270),2,4,2839,0.0014089468122578373
VFG033183(gb|WP_000044708),1,1,8740,1.1441647597254005e-4
VFG033184(gb|WP_000044700),1,1,8740,1.1441647597254005e-4
VFG033189(gb|WP_000044711),1,1,8740,1.1441647597254005e-4
VFG033190(gb|WP_000044711),1,1,8740,1.1441647597254005e-4
VFG033191(gb|WP_000044711),1,1,8740,1.1441647597254005e-4
VFG033192(gb|WP_000044711),1,1,8740,1.1441647597254005e-4
VFG033194(gb|WP_000044711),1,1,8740,1.1441647597254005e-4
VFG033196(gb|WP_000044700),1,1,8740,1.1441647597254005e-4
VFG033197(gb|WP_000044711),1,1,8740,1.1441647597254005e-4
VFG033200(gb|WP_000044711),1,1,8740,1.1441647597254005e-4
VFG033271(gb|WP_000120907),1,1,8740,1.1441647597254005e-4
VFG033271(gb|WP_000120907),2,1,2839,3.522367030644593e-4
VFG033272(gb|WP_000120976),1,1,8740,1.1441647597254005e-4
VFG033272(gb|WP_000120976),2,1,2839,3.522367030644593e-4
VFG033273(gb|WP_000120973),1,1,8740,1.1441647597254005e-4
VFG033273(gb|WP_000120973),2,1,2839,3.522367030644593e-4
VFG033277(gb|WP_000120957),1,1,8740,1.1441647597254005e-4
VFG033277(gb|WP_000120957),2,1,2839,3.522367030644593e-4
VFG033278,1,1,8740,1.1441647597254005e-4
VFG033278,2,1,2839,3.522367030644593e-4
VFG033279(gb|WP_000120930),1,1,8740,1.1441647597254005e-4
VFG033279(gb|WP_000120930),2,1,2839,3.522367030644593e-4
VFG033285(gb|WP_000120940),1,1,8740,1.1441647597254005e-4
VFG033285(gb|WP_000120940),2,1,2839,3.522367030644593e-4
VFG033286,1,1,8740,1.1441647597254005e-4
VFG033286,2,1,2839,3.522367030644593e-4
VFG033288(gb|WP_000120918),1,1,8740,1.1441647597254005e-4
VFG033288(gb|WP_000120918),2,1,2839,3.522367030644593e-4
VFG033289(gb|WP_000121002),1,1,8740,1.1441647597254005e-4
VFG033289(gb|WP_000121002),2,1,2839,3.522367030644593e-4
VFG033290(gb|WP_000120922),1,1,8740,1.1441647597254005e-4
VFG033290(gb|WP_000120922),2,1,2839,3.522367030644593e-4
VFG033291(gb|WP_000120948),1,1,8740,1.1441647597254005e-4
VFG033291(gb|WP_000120948),2,1,2839,3.522367030644593e-4
VFG033294(gb|WP_000120942),1,1,8740,1.1441647597254005e-4
VFG033294(gb|WP_000120942),2,1,2839,3.522367030644593e-4
VFG033296(gb|WP_000120952),1,1,8740,1.1441647597254005e-4
VFG033296(gb|WP_000120952),2,1,2839,3.522367030644593e-4
VFG033839(gb|WP_000820379),1,1,8740,1.1441647597254005e-4
VFG033842(gb|WP_000820381),1,1,8740,1.1441647597254005e-4
VFG033845(gb|WP_015675060),1,1,8740,1.1441647597254005e-4
VFG033846(gb|WP_000820391),1,1,8740,1.1441647597254005e-4
VFG033944(gb|WP_000973519),2,1,2839,3.522367030644593e-4
VFG033945(gb|WP_000973516),2,1,2839,3.522367030644593e-4
VFG033947(gb|WP_000973516),2,1,2839,3.522367030644593e-4
VFG033951(gb|WP_000973511),2,1,2839,3.522367030644593e-4
VFG033952(gb|WP_000750137),1,1,8740,1.1441647597254005e-4
VFG033954(gb|WP_000750143),1,1,8740,1.1441647597254005e-4
VFG033958(gb|WP_000750130),1,1,8740,1.1441647597254005e-4
VFG034041(gb|WP_000654453),1,1,8740,1.1441647597254005e-4
VFG034045(gb|WP_001304269),1,1,8740,1.1441647597254005e-4
VFG034046(gb|WP_001304269),1,1,8740,1.1441647597254005e-4
VFG034047(gb|WP_001304269),1,1,8740,1.1441647597254005e-4
VFG034048(gb|WP_024256148),1,1,8740,1.1441647597254005e-4
VFG034049(gb|WP_000654452),1,1,8740,1.1441647597254005e-4
VFG034050(gb|WP_001446633),1,1,8740,1.1441647597254005e-4
VFG034051(gb|WP_014639938),1,1,8740,1.1441647597254005e-4
VFG034054(gb|WP_001304269),1,1,8740,1.1441647597254005e-4
VFG034056(gb|WP_001608389),1,1,8740,1.1441647597254005e-4
VFG034092(gb|WP_000623021),1,1,8740,1.1441647597254005e-4
VFG034095(gb|WP_000623054),1,1,8740,1.1441647597254005e-4
VFG034096(gb|WP_000623033),1,1,8740,1.1441647597254005e-4
VFG034097(gb|WP_000623050),1,1,8740,1.1441647597254005e-4
VFG034098(gb|WP_000623046),1,1,8740,1.1441647597254005e-4
VFG034099(gb|WP_000623032),1,1,8740,1.1441647597254005e-4
VFG034100(gb|WP_000623045),1,1,8740,1.1441647597254005e-4
VFG034101(gb|WP_000623067),1,1,8740,1.1441647597254005e-4
VFG034102(gb|WP_000623034),1,1,8740,1.1441647597254005e-4
VFG034105(gb|WP_000623050),1,1,8740,1.1441647597254005e-4
VFG034106(gb|WP_021565660),1,1,8740,1.1441647597254005e-4
VFG034107(gb|WP_000623036),1,1,8740,1.1441647597254005e-4
VFG034108(gb|WP_000623037),1,1,8740,1.1441647597254005e-4
VFG034177(gb|WP_000784557),1,2,8740,2.288329519450801e-4
VFG034181(gb|WP_000784546),1,2,8740,2.288329519450801e-4
VFG034182(gb|WP_000784550),1,2,8740,2.288329519450801e-4
VFG034183(gb|WP_001304267),1,2,8740,2.288329519450801e-4
VFG034185(gb|WP_000784549),1,2,8740,2.288329519450801e-4
VFG034186(gb|WP_000784549),1,2,8740,2.288329519450801e-4
VFG034187(gb|WP_000784545),1,2,8740,2.288329519450801e-4
VFG034189(gb|WP_000784549),1,2,8740,2.288329519450801e-4
VFG034192(gb|WP_000784549),1,2,8740,2.288329519450801e-4
VFG034264(gb|WP_000089596),1,1,8740,1.1441647597254005e-4
VFG034265(gb|WP_000089590),1,1,8740,1.1441647597254005e-4
VFG034266(gb|WP_000089589),1,1,8740,1.1441647597254005e-4
VFG034271(gb|WP_000089597),1,1,8740,1.1441647597254005e-4
VFG034272(gb|WP_000089583),1,1,8740,1.1441647597254005e-4
VFG034273(gb|WP_000089583),1,1,8740,1.1441647597254005e-4
VFG034274(gb|WP_000089583),1,1,8740,1.1441647597254005e-4
VFG034275(gb|WP_000089587),1,1,8740,1.1441647597254005e-4
VFG034278(gb|WP_000089585),1,1,8740,1.1441647597254005e-4
VFG034280(gb|WP_000089586),1,1,8740,1.1441647597254005e-4
VFG034402(gb|WP_000730982),1,1,8740,1.1441647597254005e-4
VFG034403(gb|WP_000730972),1,1,8740,1.1441647597254005e-4
VFG034405(gb|WP_000730972),1,1,8740,1.1441647597254005e-4
VFG034408(gb|WP_000730972),1,1,8740,1.1441647597254005e-4
VFG034409(gb|WP_000730968),1,1,8740,1.1441647597254005e-4
VFG034414(gb|WP_000730972),1,1,8740,1.1441647597254005e-4
VFG034417(gb|WP_000730982),1,1,8740,1.1441647597254005e-4
VFG034418(gb|WP_000730980),1,1,8740,1.1441647597254005e-4
VFG034419(gb|WP_000730974),1,1,8740,1.1441647597254005e-4
VFG034422(gb|WP_000730981),1,1,8740,1.1441647597254005e-4
VFG034424,1,1,8740,1.1441647597254005e-4
VFG034436(gb|WP_000716398),1,1,8740,1.1441647597254005e-4
VFG034445(gb|WP_000716404),1,1,8740,1.1441647597254005e-4
VFG034446(gb|WP_000716404),1,1,8740,1.1441647597254005e-4
VFG034447(gb|WP_000716398),1,1,8740,1.1441647597254005e-4
VFG034448(gb|WP_000716397),1,1,8740,1.1441647597254005e-4
VFG034451(gb|WP_014639452),1,1,8740,1.1441647597254005e-4
VFG034453(gb|WP_000716398),1,1,8740,1.1441647597254005e-4
VFG034455(gb|WP_014640100),1,1,8740,1.1441647597254005e-4
VFG034627,2,1,2839,3.522367030644593e-4
VFG034754(gb|WP_000081129),1,1,8740,1.1441647597254005e-4
VFG034755(gb|NP_310454),1,1,8740,1.1441647597254005e-4
VFG034756,1,1,8740,1.1441647597254005e-4
VFG035206(gb|WP_000512742),2,1,2839,3.522367030644593e-4
VFG035833(gb|WP_000103282),2,1,2839,3.522367030644593e-4
VFG035834(gb|NP_310087),2,1,2839,3.522367030644593e-4
VFG035838(gb|WP_000103278),2,1,2839,3.522367030644593e-4
VFG035840(gb|WP_000103276),2,1,2839,3.522367030644593e-4
VFG035850(gb|WP_000103397),2,1,2839,3.522367030644593e-4
VFG036012(gb|WP_000820546),1,1,8740,1.1441647597254005e-4
VFG036017(gb|WP_000820552),1,1,8740,1.1441647597254005e-4
VFG036018(gb|WP_000820483),1,1,8740,1.1441647597254005e-4
VFG036019(gb|WP_000820574),1,1,8740,1.1441647597254005e-4
VFG036022(gb|WP_000820595),1,1,8740,1.1441647597254005e-4
VFG036023(gb|WP_000820449),1,1,8740,1.1441647597254005e-4
VFG036025(gb|WP_000820451),1,1,8740,1.1441647597254005e-4
VFG036026(gb|WP_000820483),1,1,8740,1.1441647597254005e-4
VFG036027(gb|WP_000820566),1,1,8740,1.1441647597254005e-4
VFG036181(gb|WP_015815989),1,3,8740,3.4324942791762013e-4
VFG036202(gb|WP_193363961),1,1,8740,1.1441647597254005e-4
VFG036227(gb|WP_173277174),1,1,8740,1.1441647597254005e-4
VFG036236(gb|WP_187287147),1,1,8740,1.1441647597254005e-4
VFG036238(gb|WP_180302249),1,1,8740,1.1441647597254005e-4
VFG036247(gb|WP_193363952),1,1,8740,1.1441647597254005e-4
VFG036263(gb|WP_180303007),1,1,8740,1.1441647597254005e-4
VFG036264(gb|WP_193363957),1,1,8740,1.1441647597254005e-4
VFG036265,2,5,2839,0.0017611835153222965
VFG036266(gb|WP_193363949),1,1,8740,1.1441647597254005e-4
VFG036268(gb|WP_179099411),1,1,8740,1.1441647597254005e-4
VFG036269(gb|WP_079875848),1,1,8740,1.1441647597254005e-4
VFG036270(gb|WP_118868808),1,1,8740,1.1441647597254005e-4
VFG036991(gb|WP_002246381),1,1,8740,1.1441647597254005e-4
VFG036992(gb|WP_002224969),1,1,8740,1.1441647597254005e-4
VFG036993(gb|WP_010951248),1,1,8740,1.1441647597254005e-4
VFG036994(gb|WP_002220428),1,1,8740,1.1441647597254005e-4
VFG036996(gb|WP_003695678),1,1,8740,1.1441647597254005e-4
VFG036997(gb|WP_014580612),1,1,8740,1.1441647597254005e-4
VFG036998(gb|WP_014573843),1,1,8740,1.1441647597254005e-4
VFG036999(gb|WP_002258682),1,1,8740,1.1441647597254005e-4
VFG037000(gb|WP_014575520),1,1,8740,1.1441647597254005e-4
VFG037001(gb|WP_002216629),1,1,8740,1.1441647597254005e-4
VFG037002(gb|WP_014575520),1,1,8740,1.1441647597254005e-4
VFG037003(gb|WP_002220428),1,1,8740,1.1441647597254005e-4
VFG037005(gb|WP_014582208),1,1,8740,1.1441647597254005e-4
VFG037008(gb|WP_013448560),1,1,8740,1.1441647597254005e-4
VFG037271,1,1,8740,1.1441647597254005e-4
VFG037272(gb|WP_001281555),1,1,8740,1.1441647597254005e-4
VFG037273(gb|WP_001281554),1,1,8740,1.1441647597254005e-4
VFG037274(gb|WP_001281538),1,1,8740,1.1441647597254005e-4
VFG037277(gb|WP_031967279),1,1,8740,1.1441647597254005e-4
VFG037278(gb|WP_139161447),1,1,8740,1.1441647597254005e-4
VFG037280(gb|WP_001281545),1,1,8740,1.1441647597254005e-4
VFG037355(gb|WP_001073031),1,1,8740,1.1441647597254005e-4
VFG037358(gb|WP_001073030),1,1,8740,1.1441647597254005e-4
VFG037440(gb|WP_000910246),2,1,2839,3.522367030644593e-4
VFG037442(gb|WP_000910253),2,1,2839,3.522367030644593e-4
VFG037443(gb|YP_001085412),2,1,2839,3.522367030644593e-4
VFG037448(gb|WP_000910262),2,1,2839,3.522367030644593e-4
VFG037512(gb|WP_079740461),1,1,8740,1.1441647597254005e-4
VFG037513(gb|WP_085947930),1,1,8740,1.1441647597254005e-4
VFG037514(gb|WP_086225839),1,1,8740,1.1441647597254005e-4
VFG037518(gb|YP_005797902),1,1,8740,1.1441647597254005e-4
VFG037520(gb|WP_000837763),1,1,8740,1.1441647597254005e-4
VFG037521(gb|WP_000837764),1,1,8740,1.1441647597254005e-4
VFG037635(gb|WP_193759791),1,1,8740,1.1441647597254005e-4
VFG037636(gb|WP_001187640),1,3,8740,3.4324942791762013e-4
VFG037639(gb|YP_001085711),1,3,8740,3.4324942791762013e-4
VFG037641(gb|WP_078197625),1,1,8740,1.1441647597254005e-4
VFG037642(gb|WP_020753413),1,3,8740,3.4324942791762013e-4
VFG037643(gb|WP_158318336),1,3,8740,3.4324942791762013e-4
VFG037644(gb|WP_031961704),1,1,8740,1.1441647597254005e-4
VFG037647(gb|WP_000913306),1,2,8740,2.288329519450801e-4
VFG037648(gb|WP_000913301),1,2,8740,2.288329519450801e-4
VFG037650,1,2,8740,2.288329519450801e-4
VFG037651(gb|YP_001085191),1,2,8740,2.288329519450801e-4
VFG037654(gb|WP_038346670),1,2,8740,2.288329519450801e-4
VFG037656(gb|WP_000913297),1,2,8740,2.288329519450801e-4
VFG037659(gb|YP_005799438),1,2,8740,2.288329519450801e-4
VFG037790(gb|WP_000064875),1,1,8740,1.1441647597254005e-4
VFG037792(gb|WP_000064875),1,1,8740,1.1441647597254005e-4
VFG037793(gb|YP_001084994),1,1,8740,1.1441647597254005e-4
VFG037796(gb|WP_000064875),1,1,8740,1.1441647597254005e-4
VFG037798(gb|WP_000064877),1,1,8740,1.1441647597254005e-4
VFG037801(gb|WP_000064875),1,1,8740,1.1441647597254005e-4
VFG037850(gb|WP_001075963),1,1,8740,1.1441647597254005e-4
VFG037851(gb|WP_000209932),1,1,8740,1.1441647597254005e-4
VFG037852(gb|WP_001075965),1,1,8740,1.1441647597254005e-4
VFG037852(gb|WP_001075965),2,1,2839,3.522367030644593e-4
VFG037853(gb|YP_001083146),2,1,2839,3.522367030644593e-4
VFG037855(gb|WP_001075978),1,1,8740,1.1441647597254005e-4
VFG037855(gb|WP_001075978),2,1,2839,3.522367030644593e-4
VFG037857(gb|WP_001075969),2,1,2839,3.522367030644593e-4
VFG037858(gb|WP_001075975),1,1,8740,1.1441647597254005e-4
VFG037858(gb|WP_001075975),2,1,2839,3.522367030644593e-4
VFG037859(gb|WP_000209939),1,1,8740,1.1441647597254005e-4
VFG037861(gb|WP_001075971),2,1,2839,3.522367030644593e-4
VFG037943(gb|YP_001083152),1,1,8740,1.1441647597254005e-4
VFG037958(gb|YP_001083153),1,1,8740,1.1441647597254005e-4
VFG037963(gb|WP_001062745),1,1,8740,1.1441647597254005e-4
VFG037988(gb|YP_001083155),1,1,8740,1.1441647597254005e-4
VFG038078(gb|YP_001083161),1,1,8740,1.1441647597254005e-4
VFG038092(gb|YP_001083162),1,2,8740,2.288329519450801e-4
VFG038106(gb|YP_001083163),1,1,8740,1.1441647597254005e-4
VFG038108(gb|WP_000045491),1,1,8740,1.1441647597254005e-4
VFG038121(gb|WP_001062922),1,2,8740,2.288329519450801e-4
VFG038127(gb|WP_000045503),1,1,8740,1.1441647597254005e-4
VFG038132(gb|WP_000045495),1,1,8740,1.1441647597254005e-4
VFG038133(gb|WP_000209956),1,1,8740,1.1441647597254005e-4
VFG038139(gb|WP_001062905),1,2,8740,2.288329519450801e-4
VFG038140(gb|YP_005796987),1,1,8740,1.1441647597254005e-4
VFG038142(gb|WP_000045499),1,1,8740,1.1441647597254005e-4
VFG038144(gb|WP_001062908),1,2,8740,2.288329519450801e-4
VFG038150(gb|WP_000209936),1,1,8740,1.1441647597254005e-4
VFG038151(gb|YP_005796988),1,2,8740,2.288329519450801e-4
VFG038152(gb|WP_001062915),1,2,8740,2.288329519450801e-4
VFG038153(gb|WP_001062906),1,2,8740,2.288329519450801e-4
VFG038155(gb|WP_000209960),1,1,8740,1.1441647597254005e-4
VFG038159(gb|WP_001062904),1,1,8740,1.1441647597254005e-4
VFG038160(gb|YP_005796989),1,1,8740,1.1441647597254005e-4
VFG038162(gb|WP_000209937),1,1,8740,1.1441647597254005e-4
VFG038163(gb|WP_000045509),1,1,8740,1.1441647597254005e-4
VFG038167(gb|WP_000209958),1,1,8740,1.1441647597254005e-4
VFG038168(gb|WP_001062920),1,2,8740,2.288329519450801e-4
VFG038170(gb|WP_000209955),1,1,8740,1.1441647597254005e-4
VFG038174(gb|WP_000777885),1,1,8740,1.1441647597254005e-4
VFG038176(gb|WP_000777882),1,1,8740,1.1441647597254005e-4
VFG038180(gb|WP_000777877),1,1,8740,1.1441647597254005e-4
VFG038182(gb|WP_000777875),1,1,8740,1.1441647597254005e-4
VFG038185(gb|WP_000777881),1,1,8740,1.1441647597254005e-4
VFG038202,1,1,8740,1.1441647597254005e-4
VFG038203(gb|WP_000446790),1,1,8740,1.1441647597254005e-4
VFG038205(gb|WP_000446779),1,1,8740,1.1441647597254005e-4
VFG038206(gb|YP_001083200),1,1,8740,1.1441647597254005e-4
VFG038208(gb|WP_000446790),1,1,8740,1.1441647597254005e-4
VFG038209(gb|WP_020752695),1,1,8740,1.1441647597254005e-4
VFG038211(gb|WP_000446790),1,1,8740,1.1441647597254005e-4
VFG038231(gb|WP_000472465),1,1,8740,1.1441647597254005e-4
VFG038232(gb|WP_001985884),1,1,8740,1.1441647597254005e-4
VFG038235(gb|YP_001083791),1,1,8740,1.1441647597254005e-4
VFG038237(gb|WP_000226704),1,1,8740,1.1441647597254005e-4
VFG038238(gb|WP_000226703),1,1,8740,1.1441647597254005e-4
VFG038240(gb|WP_043960856),1,1,8740,1.1441647597254005e-4
VFG038243(gb|WP_134815986),1,1,8740,1.1441647597254005e-4
VFG038432(gb|WP_016352168),2,6,2839,0.0021134202183867557
VFG038433(gb|WP_005314160),2,6,2839,0.0021134202183867557
VFG038678(gb|WP_011705284),1,1,8740,1.1441647597254005e-4
VFG038679(gb|WP_016350055),1,1,8740,1.1441647597254005e-4
VFG038755(gb|WP_011706626),1,70,8740,0.008009153318077803
VFG038765,1,1,8740,1.1441647597254005e-4
VFG038916(gb|WP_011705263),1,8211,8740,0.9394736842105263
VFG038916(gb|WP_011705263),2,2582,2839,0.9094751673124339
VFG040869(gb|NP_249368),1,8187,8740,0.9367276887871854
VFG040869(gb|NP_249368),2,2584,2839,0.9101796407185628
VFG040870(gb|NP_249369),1,8168,8740,0.9345537757437071
VFG040870(gb|NP_249369),2,2575,2839,0.9070095103909828
VFG040871(gb|NP_249370),1,8152,8740,0.9327231121281464
VFG040871(gb|NP_249370),2,2576,2839,0.9073617470940472
VFG040872(gb|NP_249371),1,8136,8740,0.9308924485125858
VFG040872(gb|NP_249371),2,2572,2839,0.9059528002817894
VFG040873(gb|NP_249372),1,8185,8740,0.9364988558352403
VFG040873(gb|NP_249372),2,2576,2839,0.9073617470940472
VFG040874(gb|NP_249373),1,8216,8740,0.940045766590389
VFG040874(gb|NP_249373),2,2599,2839,0.9154631912645298
VFG040875(gb|NP_249374),1,8659,8740,0.9907322654462243
VFG040875(gb|NP_249374),2,2823,2839,0.9943642127509686
VFG040876(gb|NP_249375),1,8171,8740,0.9348970251716248
VFG040876(gb|NP_249375),2,2583,2839,0.9098274040154984
VFG040877(gb|NP_249376),1,8694,8740,0.9947368421052631
VFG040877(gb|NP_249376),2,2822,2839,0.9940119760479041
VFG040878(gb|NP_249377),1,8690,8740,0.994279176201373
